time_s,voltage_V,adc_value
0.87195000,-127.400177,0
0.87200000,-50.704799,0
0.87205000,-91.261950,0
0.87210000,-77.870993,0
0.87215000,-13.598397,0
0.87220000,-87.835328,0
0.87225000,89.744551,11
0.87230000,4.936922,1
0.87235000,-142.984032,0
0.87240000,22.814659,3
0.87245000,-205.276382,0
0.87250000,-128.776957,0
0.87255000,156.146856,19
0.87260000,71.383894,9
0.87265000,19.554820,2
0.87270000,-47.263693,0
0.87275000,-55.561838,0
0.87280000,-82.564626,0
0.87285000,20.096907,2
0.87290000,-130.144785,0
0.87295000,25.428094,3
0.87300000,147.063629,18
0.87305000,-49.664304,0
0.87310000,-127.131346,0
0.87315000,96.238209,12
0.87320000,-32.922952,0
0.87325000,156.980700,19
0.87330000,22.533557,3
0.87335000,142.620087,18
0.87340000,-27.392980,0
0.87345000,106.796532,13
0.87350000,44.773366,6
0.87355000,-48.425840,0
0.87360000,-180.488602,0
0.87365000,-58.656926,0
0.87370000,37.603116,5
0.87375000,-64.122697,0
0.87380000,159.273625,20
0.87385000,-25.958505,0
0.87390000,-135.963224,0
0.87395000,-113.565246,0
0.87400000,109.147879,14
0.87405000,-95.730151,0
0.87410000,89.911945,11
0.87415000,-45.799437,0
0.87420000,101.524951,13
0.87425000,-44.717587,0
0.87430000,-48.296093,0
0.87435000,-159.520530,0
0.87440000,88.766619,11
0.87445000,-28.642438,0
0.87450000,-52.779782,0
0.87455000,43.647756,5
0.87460000,-16.396861,0
0.87465000,92.006069,11
0.87470000,-101.258691,0
0.87475000,-31.900920,0
0.87480000,22.521073,3
0.87485000,50.933310,6
0.87490000,-127.605730,0
0.87495000,26.463814,3
0.87500000,57.432460,7
0.87505000,-55.463642,0
0.87510000,-23.968493,0
0.87515000,13.868473,2
0.87520000,160.628692,20
0.87525000,163.256759,20
0.87530000,-8.746013,0
0.87535000,276.989490,34
0.87540000,51.507110,6
0.87545000,-0.335915,0
0.87550000,-2.904062,0
0.87555000,-94.651364,0
0.87560000,-61.888528,0
0.87565000,22.304929,3
0.87570000,132.580020,16
0.87575000,-20.010818,0
0.87580000,64.984542,8
0.87585000,73.299210,9
0.87590000,49.906880,6
0.87595000,-33.474711,0
0.87600000,-50.913388,0
0.87605000,9.975337,1
0.87610000,-161.658005,0
0.87615000,7.048994,1
0.87620000,-113.032089,0
0.87625000,26.672262,3
0.87630000,18.711013,2
0.87635000,-68.867743,0
0.87640000,-72.961041,0
0.87645000,89.000667,11
0.87650000,-24.466577,0
0.87655000,34.020040,4
0.87660000,-30.787441,0
0.87665000,47.142242,6
0.87670000,42.506552,5
0.87675000,-21.947716,0
0.87680000,-82.366512,0
0.87685000,-115.817110,0
0.87690000,-60.789393,0
0.87695000,14.432667,2
0.87700000,311.077621,39
0.87705000,129.483744,16
0.87710000,-121.819130,0
0.87715000,-90.453543,0
0.87720000,102.858872,13
0.87725000,56.120624,7
0.87730000,-18.820528,0
0.87735000,-177.244900,0
0.87740000,73.037415,9
0.87745000,122.918904,15
0.87750000,52.505255,7
0.87755000,63.583345,8
0.87760000,34.103335,4
0.87765000,-59.163262,0
0.87770000,-105.057671,0
0.87775000,19.820381,2
0.87780000,-0.497747,0
0.87785000,4.329692,1
0.87790000,-89.116531,0
0.87795000,-91.976735,0
0.87800000,55.160688,7
0.87805000,70.186823,9
0.87810000,53.257553,7
0.87815000,-62.909506,0
0.87820000,62.625250,8
0.87825000,150.434340,19
0.87830000,5.979283,1
0.87835000,36.153243,4
0.87840000,-92.998254,0
0.87845000,27.034606,3
0.87850000,-107.065769,0
0.87855000,62.821757,8
0.87860000,-63.512811,0
0.87865000,-21.955216,0
0.87870000,-64.912480,0
0.87875000,-96.868250,0
0.87880000,-80.968259,0
0.87885000,-100.764116,0
0.87890000,-154.147890,0
0.87895000,-57.485352,0
0.87900000,-111.748017,0
0.87905000,117.502327,15
0.87910000,-155.407469,0
0.87915000,-33.590187,0
0.87920000,149.256404,19
0.87925000,-6.104046,0
0.87930000,-121.801377,0
0.87935000,-56.061411,0
0.87940000,-119.849121,0
0.87945000,-105.388763,0
0.87950000,133.913244,17
0.87955000,-49.501412,0
0.87960000,-74.447922,0
0.87965000,64.887160,8
0.87970000,-91.300135,0
0.87975000,-17.470913,0
0.87980000,103.640076,13
0.87985000,104.156866,13
0.87990000,98.185172,12
0.87995000,175.727956,22
0.88000000,10.767760,1
0.88005000,71.007373,9
0.88010000,-93.547513,0
0.88015000,-394.784250,0
0.88020000,-180.334380,0
0.88025000,-18.562690,0
0.88030000,27.551449,3
0.88035000,-144.413155,0
0.88040000,74.473643,9
0.88045000,-123.448480,0
0.88050000,-168.470972,0
0.88055000,-89.660802,0
0.88060000,92.398763,11
0.88065000,22.442389,3
0.88070000,-124.414585,0
0.88075000,16.652611,2
0.88080000,-10.359364,0
0.88085000,-158.879773,0
0.88090000,-114.807076,0
0.88095000,-74.363645,0
0.88100000,18.037175,2
0.88105000,-98.449921,0
0.88110000,-70.570094,0
0.88115000,128.850742,16
0.88120000,0.755076,0
0.88125000,48.413132,6
0.88130000,68.636393,9
0.88135000,-88.992265,0
0.88140000,34.254923,4
0.88145000,118.371797,15
0.88150000,-38.609099,0
0.88155000,-90.934158,0
0.88160000,-41.187614,0
0.88165000,-35.770055,0
0.88170000,146.013521,18
0.88175000,-95.294841,0
0.88180000,-24.079981,0
0.88185000,9.509042,1
0.88190000,-187.553594,0
0.88195000,-25.079902,0
0.88200000,-161.786348,0
0.88205000,44.477248,6
0.88210000,-72.560803,0
0.88215000,-97.920493,0
0.88220000,-0.697047,0
0.88225000,-51.292058,0
0.88230000,138.539071,17
0.88235000,-25.406531,0
0.88240000,-6.742847,0
0.88245000,-5.126839,0
0.88250000,145.357787,18
0.88255000,-117.614035,0
0.88260000,-39.006543,0
0.88265000,254.199659,32
0.88270000,-63.844940,0
0.88275000,41.201870,5
0.88280000,-13.861493,0
0.88285000,-110.624449,0
0.88290000,237.873361,30
0.88295000,96.548330,12
0.88300000,129.308912,16
0.88305000,-67.005160,0
0.88310000,-31.601420,0
0.88315000,-27.167713,0
0.88320000,-29.849059,0
0.88325000,-35.279002,0
0.88330000,24.957790,3
0.88335000,-124.940402,0
0.88340000,-138.500399,0
0.88345000,125.208404,16
0.88350000,88.168849,11
0.88355000,7.258096,1
0.88360000,25.017387,3
0.88365000,-90.588874,0
0.88370000,-251.836598,0
0.88375000,-9.501070,0
0.88380000,73.750719,9
0.88385000,8.999924,1
0.88390000,-65.015899,0
0.88395000,-49.294173,0
0.88400000,-128.553214,0
0.88405000,97.503034,12
0.88410000,100.178208,12
0.88415000,-76.415676,0
0.88420000,163.562488,20
0.88425000,-4.670028,0
0.88430000,-76.369502,0
0.88435000,50.667614,6
0.88440000,137.942369,17
0.88445000,93.541554,12
0.88450000,-127.063015,0
0.88455000,101.365025,13
0.88460000,7.936817,1
0.88465000,88.488612,11
0.88470000,20.266298,3
0.88475000,-41.921599,0
0.88480000,-55.690122,0
0.88485000,-28.331590,0
0.88490000,-65.157987,0
0.88495000,-118.472993,0
0.88500000,-176.269432,0
0.88505000,37.831255,5
0.88510000,-96.558575,0
0.88515000,-43.640467,0
0.88520000,-87.725756,0
0.88525000,16.998026,2
0.88530000,-156.394752,0
0.88535000,-26.647940,0
0.88540000,-8.377973,0
0.88545000,154.530033,19
0.88550000,53.281690,7
0.88555000,43.066139,5
0.88560000,82.931494,10
0.88565000,36.858277,5
0.88570000,-15.396814,0
0.88575000,-270.034429,0
0.88580000,23.699353,3
0.88585000,146.218194,18
0.88590000,-26.878627,0
0.88595000,53.725793,7
0.88600000,-186.086159,0
0.88605000,-30.842887,0
0.88610000,-29.013872,0
0.88615000,152.024856,19
0.88620000,-82.971560,0
0.88625000,-164.730791,0
0.88630000,81.735693,10
0.88635000,-145.184644,0
0.88640000,52.568181,7
0.88645000,-12.885803,0
0.88650000,-89.311523,0
0.88655000,168.625404,21
0.88660000,-60.535847,0
0.88665000,-87.743233,0
0.88670000,4.793866,1
0.88675000,-123.665899,0
0.88680000,29.047875,4
0.88685000,-219.577143,0
0.88690000,23.636394,3
0.88695000,-100.751421,0
0.88700000,65.337978,8
0.88705000,-6.701322,0
0.88710000,108.776752,13
0.88715000,-146.636489,0
0.88720000,49.132074,6
0.88725000,-11.859855,0
0.88730000,96.794205,12
0.88735000,-5.124237,0
0.88740000,58.379518,7
0.88745000,88.648672,11
0.88750000,125.128877,16
0.88755000,-17.389718,0
0.88760000,-43.032571,0
0.88765000,142.566204,18
0.88770000,-65.323403,0
0.88775000,24.927812,3
0.88780000,-96.048295,0
0.88785000,-66.093910,0
0.88790000,103.721719,13
0.88795000,33.351766,4
0.88800000,-147.613901,0
0.88805000,-98.453885,0
0.88810000,62.117664,8
0.88815000,26.412064,3
0.88820000,111.042054,14
0.88825000,-11.182435,0
0.88830000,191.217887,24
0.88835000,-24.323471,0
0.88840000,16.554435,2
0.88845000,30.122740,4
0.88850000,194.161484,24
0.88855000,52.058480,6
0.88860000,-7.976244,0
0.88865000,86.338079,11
0.88870000,41.426456,5
0.88875000,46.246640,6
0.88880000,-190.376325,0
0.88885000,-22.685000,0
0.88890000,109.853590,14
0.88895000,-70.617789,0
0.88900000,86.995956,11
0.88905000,123.869247,15
0.88910000,-78.808445,0
0.88915000,30.853051,4
0.88920000,67.218887,8
0.88925000,20.596504,3
0.88930000,-31.515404,0
0.88935000,-60.135689,0
0.88940000,109.303102,14
0.88945000,108.567350,13
0.88950000,-35.815998,0
0.88955000,101.824814,13
0.88960000,122.041509,15
0.88965000,-33.344161,0
0.88970000,-30.351521,0
0.88975000,85.705785,11
0.88980000,124.675025,15
0.88985000,20.557108,3
0.88990000,129.422143,16
0.88995000,56.543909,7
0.89000000,36.335924,5
0.89005000,-23.818168,0
0.89010000,-152.055038,0
0.89015000,-21.838347,0
0.89020000,-91.914500,0
0.89025000,-50.499325,0
0.89030000,78.107420,10
0.89035000,-17.012334,0
0.89040000,202.018698,25
0.89045000,9.649641,1
0.89050000,109.616370,14
0.89055000,-74.895562,0
0.89060000,-77.954668,0
0.89065000,-134.027050,0
0.89070000,-137.347533,0
0.89075000,108.011253,13
0.89080000,-190.536944,0
0.89085000,-61.629356,0
0.89090000,6.012022,1
0.89095000,-5.868247,0
0.89100000,-89.101931,0
0.89105000,90.566452,11
0.89110000,51.515060,6
0.89115000,8.367735,1
0.89120000,58.229713,7
0.89125000,-5.938893,0
0.89130000,-5.723021,0
0.89135000,4.213374,1
0.89140000,-157.431458,0
0.89145000,32.593170,4
0.89150000,-21.417281,0
0.89155000,117.237512,15
0.89160000,-32.929943,0
0.89165000,-73.073847,0
0.89170000,21.987987,3
0.89175000,-77.045213,0
0.89180000,-112.497080,0
0.89185000,105.456274,13
0.89190000,96.580133,12
0.89195000,-174.243376,0
0.89200000,-16.869551,0
0.89205000,202.711781,25
0.89210000,98.638536,12
0.89215000,-8.465961,0
0.89220000,91.506207,11
0.89225000,-205.281877,0
0.89230000,-24.928015,0
0.89235000,-108.819645,0
0.89240000,-56.279238,0
0.89245000,94.930142,12
0.89250000,-6.198363,0
0.89255000,-21.265486,0
0.89260000,-41.913322,0
0.89265000,-31.094487,0
0.89270000,-20.680094,0
0.89275000,-188.115995,0
0.89280000,30.338527,4
0.89285000,68.876938,9
0.89290000,-53.319845,0
0.89295000,-32.691284,0
0.89300000,-83.278864,0
0.89305000,-49.618037,0
0.89310000,175.563830,22
0.89315000,41.082188,5
0.89320000,-59.471890,0
0.89325000,57.271062,7
0.89330000,58.432014,7
0.89335000,59.978375,7
0.89340000,-165.902801,0
0.89345000,173.163944,21
0.89350000,29.848717,4
0.89355000,49.714186,6
0.89360000,-82.989804,0
0.89365000,-165.978947,0
0.89370000,-49.065024,0
0.89375000,-142.218710,0
0.89380000,-134.270652,0
0.89385000,-25.981427,0
0.89390000,68.455282,8
0.89395000,-7.990867,0
0.89400000,37.438625,5
0.89405000,-128.147650,0
0.89410000,38.844652,5
0.89415000,-120.028117,0
0.89420000,-62.411931,0
0.89425000,104.255806,13
0.89430000,84.991317,11
0.89435000,100.611385,12
0.89440000,-24.685540,0
0.89445000,14.154278,2
0.89450000,62.776345,8
0.89455000,53.532512,7
0.89460000,-70.312901,0
0.89465000,-112.591357,0
0.89470000,179.215767,22
0.89475000,-6.616803,0
0.89480000,-25.500933,0
0.89485000,142.765992,18
0.89490000,-15.133848,0
0.89495000,128.282540,16
0.89500000,-40.758544,0
0.89505000,246.174400,31
0.89510000,108.519453,13
0.89515000,-87.210508,0
0.89520000,22.262890,3
0.89525000,49.806809,6
0.89530000,22.670436,3
0.89535000,138.816522,17
0.89540000,-100.546933,0
0.89545000,-10.019546,0
0.89550000,82.407506,10
0.89555000,-4.456890,0
0.89560000,-116.904452,0
0.89565000,-44.104274,0
0.89570000,178.619758,22
0.89575000,112.681089,14
0.89580000,42.506800,5
0.89585000,17.591794,2
0.89590000,-221.301006,0
0.89595000,-119.704289,0
0.89600000,90.498827,11
0.89605000,-121.565062,0
0.89610000,-22.380361,0
0.89615000,144.994608,18
0.89620000,76.973643,10
0.89625000,149.456383,19
0.89630000,139.973165,17
0.89635000,126.322624,16
0.89640000,-110.951763,0
0.89645000,173.653722,22
0.89650000,-183.526335,0
0.89655000,108.039545,13
0.89660000,-45.400381,0
0.89665000,-55.816589,0
0.89670000,-92.732177,0
0.89675000,-203.590568,0
0.89680000,13.044891,2
0.89685000,164.725692,20
0.89690000,64.921161,8
0.89695000,-156.260088,0
0.89700000,19.037241,2
0.89705000,-96.498945,0
0.89710000,40.058685,5
0.89715000,175.976535,22
0.89720000,91.867631,11
0.89725000,219.862094,27
0.89730000,251.453995,31
0.89735000,108.354697,13
0.89740000,87.912470,11
0.89745000,-100.992465,0
0.89750000,-253.026996,0
0.89755000,54.722625,7
0.89760000,-76.196012,0
0.89765000,-35.101203,0
0.89770000,33.829259,4
0.89775000,-85.035494,0
0.89780000,230.804447,29
0.89785000,-95.085864,0
0.89790000,-39.609267,0
0.89795000,25.491071,3
0.89800000,-182.755348,0
0.89805000,-48.213809,0
0.89810000,-62.400557,0
0.89815000,-21.696881,0
0.89820000,132.107886,16
0.89825000,-30.978171,0
0.89830000,-51.223913,0
0.89835000,-63.175338,0
0.89840000,-17.168951,0
0.89845000,-4.735952,0
0.89850000,142.273050,18
0.89855000,98.183300,12
0.89860000,42.253171,5
0.89865000,164.856912,20
0.89870000,108.015466,13
0.89875000,60.091617,7
0.89880000,21.832328,3
0.89885000,-80.992429,0
0.89890000,60.308390,7
0.89895000,88.679700,11
0.89900000,-20.551588,0
0.89905000,-121.268924,0
0.89910000,14.818487,2
0.89915000,-120.415959,0
0.89920000,118.016550,15
0.89925000,49.630462,6
0.89930000,-23.612399,0
0.89935000,81.055862,10
0.89940000,-0.938271,0
0.89945000,-155.448334,0
0.89950000,-67.325983,0
0.89955000,-59.324449,0
0.89960000,-113.251102,0
0.89965000,-107.215943,0
0.89970000,-144.962628,0
0.89975000,-244.621637,0
0.89980000,-121.315974,0
0.89985000,-17.460422,0
0.89990000,64.861907,8
0.89995000,11.987013,1
0.90000000,-78.836321,0
0.90005000,-68.023491,0
0.90010000,-3.229967,0
0.90015000,43.090794,5
0.90020000,-84.942888,0
0.90025000,-319.887327,0
0.90030000,73.378945,9
0.90035000,18.366306,2
0.90040000,143.232908,18
0.90045000,-18.127859,0
0.90050000,-141.876679,0
0.90055000,-191.608600,0
0.90060000,-2.765141,0
0.90065000,-220.274924,0
0.90070000,-125.457901,0
0.90075000,-87.128159,0
0.90080000,24.007956,3
0.90085000,-125.176312,0
0.90090000,-210.619382,0
0.90095000,-70.773636,0
0.90100000,157.239102,20
0.90105000,204.903088,25
0.90110000,22.341965,3
0.90115000,40.230717,5
0.90120000,99.206197,12
0.90125000,25.573849,3
0.90130000,70.187378,9
0.90135000,-106.448810,0
0.90140000,193.619271,24
0.90145000,19.414990,2
0.90150000,68.909560,9
0.90155000,-36.102329,0
0.90160000,90.223293,11
0.90165000,3.079752,0
0.90170000,-63.800143,0
0.90175000,179.739928,22
0.90180000,51.348930,6
0.90185000,23.489430,3
0.90190000,18.802536,2
0.90195000,62.364979,8
0.90200000,204.536122,25
0.90205000,46.555406,6
0.90210000,-115.367134,0
0.90215000,-38.933624,0
0.90220000,-25.800890,0
0.90225000,51.101530,6
0.90230000,-1.730758,0
0.90235000,-103.190588,0
0.90240000,-95.605269,0
0.90245000,42.396261,5
0.90250000,-123.087227,0
0.90255000,136.682607,17
0.90260000,54.813620,7
0.90265000,-72.632596,0
0.90270000,-27.445296,0
0.90275000,7.107730,1
0.90280000,114.035434,14
0.90285000,2.679497,0
0.90290000,-2.060461,0
0.90295000,-129.124974,0
0.90300000,10.310936,1
0.90305000,101.420059,13
0.90310000,-192.498704,0
0.90315000,16.368801,2
0.90320000,-203.735729,0
0.90325000,-65.442827,0
0.90330000,-60.371994,0
0.90335000,-95.378595,0
0.90340000,-55.715613,0
0.90345000,52.621324,7
0.90350000,19.500658,2
0.90355000,-46.766073,0
0.90360000,-25.981760,0
0.90365000,-5.979170,0
0.90370000,29.083664,4
0.90375000,-104.542766,0
0.90380000,62.402306,8
0.90385000,61.449242,8
0.90390000,47.894001,6
0.90395000,31.861683,4
0.90400000,23.991225,3
0.90405000,-50.789826,0
0.90410000,43.844709,5
0.90415000,55.513639,7
0.90420000,-168.635476,0
0.90425000,118.077677,15
0.90430000,43.498160,5
0.90435000,-99.551784,0
0.90440000,-17.401747,0
0.90445000,-104.700655,0
0.90450000,37.260945,5
0.90455000,-119.869048,0
0.90460000,-37.499931,0
0.90465000,-47.626930,0
0.90470000,40.843306,5
0.90475000,78.708975,10
0.90480000,-28.467009,0
0.90485000,18.336491,2
0.90490000,-207.707374,0
0.90495000,-50.475620,0
0.90500000,-138.685953,0
0.90505000,68.481402,8
0.90510000,-94.592595,0
0.90515000,11.062013,1
0.90520000,39.922945,5
0.90525000,-10.125214,0
0.90530000,85.426461,11
0.90535000,29.880493,4
0.90540000,46.833016,6
0.90545000,-95.371297,0
0.90550000,55.511422,7
0.90555000,-11.421987,0
0.90560000,39.265100,5
0.90565000,-61.293297,0
0.90570000,-63.775870,0
0.90575000,-0.556822,0
0.90580000,124.906627,15
0.90585000,-70.820547,0
0.90590000,88.438181,11
0.90595000,217.840518,27
0.90600000,-80.995608,0
0.90605000,150.187174,19
0.90610000,21.617863,3
0.90615000,-104.082844,0
0.90620000,-223.252033,0
0.90625000,38.372898,5
0.90630000,57.512451,7
0.90635000,0.808579,0
0.90640000,-182.327444,0
0.90645000,-19.790413,0
0.90650000,-74.864485,0
0.90655000,-32.899086,0
0.90660000,153.945729,19
0.90665000,-148.928435,0
0.90670000,-37.265828,0
0.90675000,17.043906,2
0.90680000,104.261701,13
0.90685000,129.445579,16
0.90690000,-29.164407,0
0.90695000,-53.693452,0
0.90700000,-4.104395,0
0.90705000,58.397271,7
0.90710000,-164.693640,0
0.90715000,-23.825208,0
0.90720000,-86.868222,0
0.90725000,-95.739847,0
0.90730000,72.349322,9
0.90735000,-1.088045,0
0.90740000,34.750907,4
0.90745000,-133.366885,0
0.90750000,35.249916,4
0.90755000,105.377487,13
0.90760000,-166.291899,0
0.90765000,-25.687179,0
0.90770000,247.184855,31
0.90775000,-184.493019,0
0.90780000,-145.507094,0
0.90785000,67.640777,8
0.90790000,22.956043,3
0.90795000,13.051836,2
0.90800000,135.707674,17
0.90805000,25.088739,3
0.90810000,2.257453,0
0.90815000,-22.097868,0
0.90820000,31.710612,4
0.90825000,62.322894,8
0.90830000,-166.020060,0
0.90835000,-24.953537,0
0.90840000,113.570667,14
0.90845000,36.048231,4
0.90850000,-46.042939,0
0.90855000,70.961121,9
0.90860000,208.370554,26
0.90865000,-19.911681,0
0.90870000,196.088532,24
0.90875000,-6.395154,0
0.90880000,68.800832,9
0.90885000,-3.327570,0
0.90890000,15.879655,2
0.90895000,41.621023,5
0.90900000,-53.262446,0
0.90905000,43.720260,5
0.90910000,-90.897433,0
0.90915000,-136.084769,0
0.90920000,79.335820,10
0.90925000,228.459032,28
0.90930000,38.988117,5
0.90935000,-81.516303,0
0.90940000,158.338336,20
0.90945000,99.235038,12
0.90950000,-57.979638,0
0.90955000,74.398293,9
0.90960000,59.453675,7
0.90965000,43.132661,5
0.90970000,170.575067,21
0.90975000,92.193547,11
0.90980000,-59.453409,0
0.90985000,107.811777,13
0.90990000,-29.280716,0
0.90995000,59.688356,7
0.91000000,56.594278,7
0.91005000,115.618773,14
0.91010000,-7.828419,0
0.91015000,108.783339,13
0.91020000,80.679849,10
0.91025000,-156.537376,0
0.91030000,145.516625,18
0.91035000,-25.319847,0
0.91040000,69.406243,9
0.91045000,131.898222,16
0.91050000,110.712018,14
0.91055000,108.964030,14
0.91060000,135.022895,17
0.91065000,-103.206273,0
0.91070000,93.819263,12
0.91075000,-35.269689,0
0.91080000,-121.336128,0
0.91085000,13.809608,2
0.91090000,-96.566022,0
0.91095000,20.419834,3
0.91100000,24.260922,3
0.91105000,87.597425,11
0.91110000,-71.455659,0
0.91115000,-10.102208,0
0.91120000,-75.671240,0
0.91125000,90.625300,11
0.91130000,148.540815,18
0.91135000,-124.277075,0
0.91140000,167.738459,21
0.91145000,-134.157165,0
0.91150000,85.671701,11
0.91155000,108.587368,13
0.91160000,82.744203,10
0.91165000,67.011634,8
0.91170000,-73.401045,0
0.91175000,45.353655,6
0.91180000,56.364336,7
0.91185000,92.334410,11
0.91190000,-16.344102,0
0.91195000,-42.165176,0
0.91200000,1.283953,0
0.91205000,185.624160,23
0.91210000,27.313676,3
0.91215000,23.670902,3
0.91220000,-130.621697,0
0.91225000,167.921009,21
0.91230000,-65.772744,0
0.91235000,-51.436045,0
0.91240000,-64.858669,0
0.91245000,14.074277,2
0.91250000,-53.286565,0
0.91255000,-37.947053,0
0.91260000,-192.089787,0
0.91265000,-157.379211,0
0.91270000,-111.765233,0
0.91275000,110.011367,14
0.91280000,-171.139448,0
0.91285000,-6.257562,0
0.91290000,131.822324,16
0.91295000,95.564939,12
0.91300000,225.400457,28
0.91305000,31.620240,4
0.91310000,63.278474,8
0.91315000,26.973695,3
0.91320000,-12.744925,0
0.91325000,-43.796494,0
0.91330000,81.199054,10
0.91335000,58.784080,7
0.91340000,-50.600761,0
0.91345000,105.837701,13
0.91350000,3.402449,0
0.91355000,-52.034148,0
0.91360000,60.926238,8
0.91365000,96.138800,12
0.91370000,9.451467,1
0.91375000,-16.731931,0
0.91380000,-172.409621,0
0.91385000,54.139073,7
0.91390000,-41.805510,0
0.91395000,-10.672275,0
0.91400000,-69.235723,0
0.91405000,65.810483,8
0.91410000,41.665048,5
0.91415000,207.364798,26
0.91420000,-180.976546,0
0.91425000,-157.565386,0
0.91430000,-179.798286,0
0.91435000,73.742871,9
0.91440000,-90.645577,0
0.91445000,56.087839,7
0.91450000,-181.183461,0
0.91455000,-59.886992,0
0.91460000,-44.898572,0
0.91465000,-18.362552,0
0.91470000,14.132757,2
0.91475000,124.258643,15
0.91480000,-22.213512,0
0.91485000,-26.221062,0
0.91490000,121.683016,15
0.91495000,-99.345740,0
0.91500000,44.517070,6
0.91505000,-262.630681,0
0.91510000,-130.161369,0
0.91515000,83.051571,10
0.91520000,28.702306,4
0.91525000,-85.140414,0
0.91530000,-25.286214,0
0.91535000,206.011094,26
0.91540000,-117.475603,0
0.91545000,12.481934,2
0.91550000,-91.539426,0
0.91555000,104.039424,13
0.91560000,62.528656,8
0.91565000,178.228840,22
0.91570000,-86.155645,0
0.91575000,39.956646,5
0.91580000,53.888452,7
0.91585000,63.245550,8
0.91590000,220.384013,27
0.91595000,-18.260737,0
0.91600000,22.325366,3
0.91605000,-0.725119,0
0.91610000,28.774899,4
0.91615000,-74.816164,0
0.91620000,238.504776,30
0.91625000,-248.456136,0
0.91630000,-56.457731,0
0.91635000,25.727131,3
0.91640000,232.977553,29
0.91645000,-23.851213,0
0.91650000,-23.337054,0
0.91655000,26.609351,3
0.91660000,-13.681123,0
0.91665000,44.954477,6
0.91670000,-148.887563,0
0.91675000,116.495122,14
0.91680000,-15.568600,0
0.91685000,-113.524884,0
0.91690000,107.076375,13
0.91695000,111.581398,14
0.91700000,112.577615,14
0.91705000,-45.877975,0
0.91710000,36.118982,4
0.91715000,-0.653515,0
0.91720000,59.356789,7
0.91725000,-204.841506,0
0.91730000,38.976331,5
0.91735000,-109.130837,0
0.91740000,-124.581693,0
0.91745000,145.136712,18
0.91750000,71.424192,9
0.91755000,94.453363,12
0.91760000,-108.828318,0
0.91765000,-36.271940,0
0.91770000,12.700551,2
0.91775000,185.524159,23
0.91780000,-2.215293,0
0.91785000,22.096600,3
0.91790000,-41.484969,0
0.91795000,-2.762463,0
0.91800000,177.105342,22
0.91805000,62.262343,8
0.91810000,95.393013,12
0.91815000,-54.560554,0
0.91820000,58.041841,7
0.91825000,60.911982,8
0.91830000,47.802703,6
0.91835000,-21.654850,0
0.91840000,221.371042,27
0.91845000,190.789176,24
0.91850000,-122.116102,0
0.91855000,18.862202,2
0.91860000,-158.578331,0
0.91865000,292.498974,36
0.91870000,-34.327965,0
0.91875000,-151.058189,0
0.91880000,9.151242,1
0.91885000,-47.124737,0
0.91890000,-31.882032,0
0.91895000,84.194992,10
0.91900000,-99.628963,0
0.91905000,-22.374274,0
0.91910000,-57.869330,0
0.91915000,-108.102859,0
0.91920000,-15.101727,0
0.91925000,80.368888,10
0.91930000,38.783835,5
0.91935000,10.141790,1
0.91940000,-147.936935,0
0.91945000,51.095230,6
0.91950000,159.565935,20
0.91955000,-46.160443,0
0.91960000,-43.673581,0
0.91965000,146.244730,18
0.91970000,-131.517322,0
0.91975000,-128.558207,0
0.91980000,-41.805562,0
0.91985000,-55.851301,0
0.91990000,60.084367,7
0.91995000,-67.461664,0
0.92000000,15.785451,2
0.92005000,-51.313124,0
0.92010000,-77.830982,0
0.92015000,73.997982,9
0.92020000,39.513465,5
0.92025000,90.399490,11
0.92030000,65.835928,8
0.92035000,53.806681,7
0.92040000,33.513350,4
0.92045000,2.049556,0
0.92050000,171.483889,21
0.92055000,-139.604162,0
0.92060000,133.988951,17
0.92065000,42.389607,5
0.92070000,252.364183,31
0.92075000,-206.092423,0
0.92080000,-87.162656,0
0.92085000,200.517868,25
0.92090000,-58.725981,0
0.92095000,63.682770,8
0.92100000,74.844913,9
0.92105000,-62.881834,0
0.92110000,157.848282,20
0.92115000,-135.989834,0
0.92120000,1.240957,0
0.92125000,-111.095620,0
0.92130000,-40.264098,0
0.92135000,35.308597,4
0.92140000,5.000489,1
0.92145000,-270.708497,0
0.92150000,-39.411302,0
0.92155000,-42.059773,0
0.92160000,-152.012622,0
0.92165000,-68.166254,0
0.92170000,-125.200789,0
0.92175000,-18.387223,0
0.92180000,63.358012,8
0.92185000,74.830935,9
0.92190000,46.036619,6
0.92195000,67.545371,8
0.92200000,-71.588000,0
0.92205000,48.545653,6
0.92210000,-8.382872,0
0.92215000,-103.375159,0
0.92220000,-110.374992,0
0.92225000,11.028472,1
0.92230000,-74.225149,0
0.92235000,72.183634,9
0.92240000,-53.112557,0
0.92245000,-34.798616,0
0.92250000,78.316199,10
0.92255000,-114.151604,0
0.92260000,91.486924,11
0.92265000,41.457464,5
0.92270000,-64.013961,0
0.92275000,94.023208,12
0.92280000,-27.438423,0
0.92285000,101.414551,13
0.92290000,-42.865575,0
0.92295000,126.855878,16
0.92300000,-56.416294,0
0.92305000,139.656796,17
0.92310000,93.384731,12
0.92315000,130.412756,16
0.92320000,48.134833,6
0.92325000,5.559178,1
0.92330000,26.688295,3
0.92335000,212.697248,26
0.92340000,75.141971,9
0.92345000,49.655536,6
0.92350000,18.167975,2
0.92355000,-97.147020,0
0.92360000,-34.668175,0
0.92365000,68.508993,9
